-1|(15.20271, 2.34438, 18.57176)|move
-1|(15.12274, 2.34438, 18.5742)|move
-1|(15.04278, 2.34438, 18.57664)|move
-1|(14.96282, 2.34438, 18.57908)|move
-1|(14.88286, 2.34438, 18.58151)|move
-1|(14.80289, 2.34438, 18.58395)|move
-1|(14.72293, 2.34438, 18.58639)|move
-1|(14.64297, 2.34438, 18.58883)|move
-1|(14.56301, 2.34438, 18.59126)|move
-1|(14.48304, 2.34438, 18.5937)|move
-1|(14.40308, 2.34438, 18.59614)|move
-1|(14.32312, 2.34438, 18.59858)|move
-1|(14.24315, 2.34438, 18.60102)|move
-1|(14.16319, 2.34438, 18.60345)|move
-1|(14.08323, 2.34438, 18.60589)|move
-1|(14.00327, 2.34438, 18.60833)|move
-1|(13.9233, 2.34438, 18.61077)|move
-1|(13.84334, 2.34438, 18.6132)|move
-1|(13.76338, 2.34438, 18.61564)|move
-1|(13.68342, 2.34438, 18.61808)|move
-1|(13.60345, 2.34438, 18.62052)|move
-1|(13.52349, 2.34438, 18.62295)|move
-1|(13.44353, 2.34438, 18.62539)|move
-1|(13.36356, 2.34438, 18.62783)|move
-1|(13.2836, 2.34438, 18.63027)|move
-1|(13.20364, 2.34438, 18.6327)|move
-1|(13.12368, 2.34438, 18.63514)|move
-1|(13.04371, 2.34438, 18.63758)|move
-1|(12.96375, 2.34438, 18.64002)|move
-1|(12.88379, 2.34438, 18.64245)|move
-1|(12.80383, 2.34438, 18.64489)|move
-1|(12.72386, 2.34438, 18.64733)|move
-1|(12.6439, 2.34438, 18.64977)|move
-1|(12.56394, 2.34438, 18.6522)|move
-1|(12.48397, 2.34438, 18.65464)|move
-1|(12.40401, 2.34438, 18.65708)|move
-1|(12.32405, 2.34438, 18.65952)|move
-1|(12.24409, 2.34438, 18.66195)|move
-1|(12.16412, 2.34438, 18.66439)|move
-1|(12.08416, 2.34438, 18.66683)|move
-1|(12.0042, 2.34438, 18.66927)|move
-1|(11.92424, 2.34438, 18.67171)|move
-1|(11.84427, 2.34438, 18.67414)|move
-1|(11.76431, 2.34438, 18.67658)|move
-1|(11.68435, 2.34438, 18.67902)|move
-1|(11.60438, 2.34438, 18.68146)|move
-1|(11.52442, 2.34438, 18.68389)|move
-1|(11.44446, 2.34438, 18.68633)|move
-1|(11.3645, 2.34438, 18.68877)|move
-1|(11.28453, 2.34438, 18.69121)|move
-1|(11.20457, 2.34438, 18.69364)|move
-1|(11.12461, 2.34438, 18.69608)|move
-1|(11.04465, 2.34438, 18.69852)|move
-1|(10.96468, 2.34438, 18.70096)|move
-1|(10.88472, 2.34438, 18.70339)|move
-1|(10.80476, 2.34438, 18.70583)|move
-1|(10.72479, 2.34438, 18.70827)|move
-1|(10.64483, 2.34438, 18.7107)|move
-1|(10.56487, 2.34438, 18.71314)|move
-1|(10.48491, 2.34438, 18.71558)|move
