0|(-16.62471, 8.728461, 144.3457)|move
1|(-16.62471, 8.808461, 144.3457)|move
-1|(-16.62471, 8.888461, 144.3457)|move
-1|(-16.61865, 8.889412, 144.266)|move
-1|(-16.6126, 8.890363, 144.1862)|move
-1|(-16.60655, 8.891314, 144.1065)|move
-1|(-16.60049, 8.892264, 144.0267)|move
-1|(-16.59444, 8.893215, 143.9469)|move
-1|(-16.58839, 8.894166, 143.8672)|move
-1|(-16.58234, 8.895117, 143.7874)|move
-1|(-16.57629, 8.896068, 143.7077)|move
-1|(-16.57023, 8.897018, 143.6279)|move
-1|(-16.56418, 8.897969, 143.5482)|move
-1|(-16.55813, 8.89892, 143.4684)|move
-1|(-16.55208, 8.899871, 143.3886)|move
-1|(-16.54602, 8.900822, 143.3089)|move
-1|(-16.53997, 8.901772, 143.2291)|move
-1|(-16.53392, 8.902723, 143.1494)|move
-1|(-16.52787, 8.903674, 143.0696)|move
-1|(-16.52181, 8.904625, 142.9899)|move
-1|(-16.51576, 8.905576, 142.9101)|move
-1|(-16.50971, 8.906527, 142.8303)|move
-1|(-16.50366, 8.907478, 142.7506)|move
-1|(-16.4976, 8.908429, 142.6708)|move
-1|(-16.49155, 8.90938, 142.5911)|move
-1|(-16.4855, 8.910332, 142.5113)|move
-1|(-16.47945, 8.911283, 142.4315)|move
-1|(-16.47339, 8.912234, 142.3518)|move
-1|(-16.46734, 8.913185, 142.272)|move
-1|(-16.46129, 8.914136, 142.1923)|move
-1|(-16.45524, 8.915088, 142.1125)|move
-1|(-16.44918, 8.916039, 142.0328)|move
-1|(-16.44313, 8.91699, 141.953)|move
-1|(-16.43708, 8.917941, 141.8732)|move
-1|(-16.43103, 8.918892, 141.7935)|move
-1|(-16.42497, 8.919844, 141.7137)|move
-1|(-16.41892, 8.920794, 141.634)|move
-1|(-16.41287, 8.921746, 141.5542)|move
-1|(-16.40682, 8.922697, 141.4745)|move
-1|(-16.40076, 8.923648, 141.3947)|move
-1|(-16.39471, 8.9246, 141.3149)|move
-1|(-16.38866, 8.92555, 141.2352)|move
-1|(-16.38261, 8.926502, 141.1554)|move
-1|(-16.37656, 8.927453, 141.0757)|move
-1|(-16.3705, 8.928405, 140.9959)|move
